,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
4094,#elenao,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4153,FASCISTAS NAO PASSARAO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4231,What's the song at the end???,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4252,I'm a theology student and the comment on the CEB is easily my favorite part of this video.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4272,Fascistas nao passarao!  <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4276,Iconic,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4291,Love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4319,FASCISTAS NAO PASSARAO <3 <3 <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4346,Fascistas nao passarao! <3 <3 <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4352,Yes [?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4358,Love it!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4362,Hail Satan!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4377,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4482,"okay, now THIS is epic",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4523,FASCISTAS NAO PASSARAO!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4531,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4533,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4597,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4658,YAY new video!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4668,Welcome back .,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4747,FASCISTAS NAO PASSARAO!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
4957,FASCISTAS NAO PASSARAO!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5005,*aS A tRaNs wOmAn*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5007,'AS A TRANS WOMAN',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5072,ok this is epic.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5147,SO GOOD!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5150,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5156,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5158,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5160,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5280,FASCISTAS NAO PASSARAO!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5323,FASCISTAS NAO PASSARAO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5394,FASCISTAS NAO PASSARAO!  Love from Brazil [?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5418,fascistas nao passarao,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5479,FASCISTAS NAO PASSARAO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5530,What's the song at the end?,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5541,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5547,"I, also, identify as trash.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5555,I adore you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5573,DEATH DEATH DEATH DEATH,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5613,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5666,Contrapoints DESTROYS Ben Shapiro with FACTS and LOGIC!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5698,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5711,I'm a man,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5715,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5720,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5738,i want to eat your hat,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5830,I adore you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5836,love you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5887,fascistas nao passarao!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5907,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5909,nan,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5921,"Okay, This Is Epic",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
5980,Love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6099,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6139,FASCISTAS NAO PASSARAO!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6216,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6217,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6239,MY QUEEN IS BACK,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6283,GIRL  DICK   ENERGY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6300,URL,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6301,GIRL DICK ENERGY,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6376,SHITGIBBON!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6404,Okay... this is epic,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6406,this is amazing.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6411,God i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6469,Ok this is epic,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6525,FASCISTAS NAO PASSARAO,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6557,Love u !!!![?][?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6782,'the traditional female garb of my culture',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6800,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6823,*AS A TRANS WOMAN*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6824,finally!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6825,I MISSED YOU! <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6846,"Ok, THIS is epic!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6855,THANKS MOM,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6865,I fucking love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6878,FASCISTAS NAO PASSARAO <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6918,I love you contra :),en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6929,thank you contra! very cool!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6940,queen,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6948,AS A TRANS WOMAN!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
6969,love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7003,"Okay, this is epic!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7067,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7092,Fascistas nao passarao!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7112,Hail Satan!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7119,KILL YOUR SHITTY CHILD,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7134,love you contra,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7144,DATH!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7147,dath,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7172,Fascistas nao passarao! <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7188,FASCISTAS NAO PASSARAO!!! ,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7205,Fascistas nao passarao!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7216,Girl Dick Energy,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7260,I want to eat your hat,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7330,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7337,MOM!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7349,My body is ready,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7434,"Okay, this is epic.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7438,"okay, THIS is epic.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7439,I'm so ready,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7445,'DATH DATH DATH DATH DATH',en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7449,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7498,She's back!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7556,Ok this is epic,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7572,FIRST,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7581,First.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
7589,Yes!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
