,Text,Language,Source,Date,retweetR,spamR,similarR,followerR,ffratioR,numTweetR,organisationR,remove
769,I love you and will never leave you [?][?][?],en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
772,I love you forever,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
777,I love you forever,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
780,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
781,I love you. I'll love you forever. I need you. I'll never leave you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
804,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
809,"I love you, I'll love you forever, I'll never leave",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
823,I love you. I'll love you forever. I need you. I'll never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
833,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
847,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
848,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
858,i'll love you forever,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
860,I love you. I love you forever. I need you. I will never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
872,I love you!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
879,I love you. I'll love you forever. I'll never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
912,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
928,Love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
937,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
950,I love you. I'll love you forever. I need you. I'll never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
953,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
978,I love you. I'll love you forever. I need you. *I'LL NEVER LEAVE*,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
981,i love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
991,Subscribed,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1029,I love you. I'll love you forever. I need you!!!! I'll never leave you!!!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1071,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1089,i love you. i'll love you forever. i need you. i'll never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1105,"I love you, I love you forever, I need you. I will NEVER leave you.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1109,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1168,I love you!!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1195,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1206,I'll love you forever!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1212,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1254,"I love you, I'll love you forever, I need you, I'll never leave!!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1256,I love you :D,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1312,"I love you, i love you forever, i need you, i will never leave you!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1313,I love you. I'll love you forever. I need you and I'll never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1329,I love you. I love you forever. I need you. I will never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1343,I love you. I'll love you forever. I need you. I'll *never leave* .,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1365,Love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1392,"I love you, I love you forever, I need you. I will NEVER leave you.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1409,I need you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1415,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1447,I love you. I'll love you forever. I need you. I'll never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1448,I love you Contra! <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1451,i love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1485,"i love you, I love you forever, i need you, I will never leave you.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1536,i love you i'll love you forever i need you i'll never leave,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1554,I love You  I love You  forever   I  need  You   I  will  never  leave,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1558,I love you. I'll love you forever. I need you. I'll never leave you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1570,"I love you, I love you forever, I need you, I will never leave you!",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1579,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1622,"i love you, i'll love you forever, i need you, i'll never leave",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1632,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1649,<3 I love you <3,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1669,I love you!!,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1684,I love you.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1698,I love you.  I'll love you forever.  I need you.  I'll never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1722,I love you. I'll love you forever. I need you. I WILL NEVER LEAVE.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1749,I love you,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1751,"You've really improved your makeup skills, kudos.",en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1767,I love you. I love you forever. I'll never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
1784,I love you. I'll love you forever. I need you. I'll never leave.,en,relativeinsight,2019-08-01T00:00:00,0,0,1,0,0,0,0,1
