"Text","Language","Source","Date"
"has anyone actually found contrapoints on christian mingle yet","en","relativeinsight","2019-08-01T00:00:00"
"MY CAWK","en","relativeinsight","2019-08-01T00:00:00"
"Wow, that post-end credit bit is... pretty prophetic in hindsight :D","en","relativeinsight","2019-08-01T00:00:00"
"@ContraPoints You have yet to address my question. Go you Natallie either way, I just want to know.","en","relativeinsight","2019-08-01T00:00:00"
"Problem is these few feminists have a platform which means they talk to thousands of people. So they influence these people watching. So they do need to be rebutted if they are spreading bullshit propaganda.","en","relativeinsight","2019-08-01T00:00:00"
"For the sake of my fragile nonexistent sexual innoncence let most of those apps be fake.","en","relativeinsight","2019-08-01T00:00:00"
"Thundefoot looks like he smells stinky","en","relativeinsight","2019-08-01T00:00:00"
"Is Thunderf00t even relevant anymore?","en","relativeinsight","2019-08-01T00:00:00"
"Oh bitch, you plotted your entire YT channel into your transition?  I am unable, in the sense that I. cannot. even.","en","relativeinsight","2019-08-01T00:00:00"
"I actually think feminism did destroy atheism. At least this 'New Atheism' phenomenon. But I'm glad it did. It was a bad movement that would not bring anything beneficial to society. Discussion about feminism enabled many people to see through their bullshit about critical thinking they've been hiding behind since the beginning. Like any shitty movement, it didn't pass natural selection process.","en","relativeinsight","2019-08-01T00:00:00"
"I lobe how these people have nothing else to do with their lives but be on the wrong side of history.. The next 20 years will be fucking interesting. Tbh am i the only one who really thinks this whole debate is a waste of human energy, these guys are literally wasting their lives moaning... Sad","en","relativeinsight","2019-08-01T00:00:00"
"The atheist movement died the same way the anti-SJW movement will die. What started as an appeal to reason eventually got drowned out by bigoted, childish simpletons who had no other way to prove their intelligence or worth.","en","relativeinsight","2019-08-01T00:00:00"
"We need a pop culture critic to reveal the shocking evidence that men like looking at lady butts.   Not that humans have been doing that sort of thing since caveman times or anything.   Maybe even earlier than that?  It might be ingrained in our DNA. It might even have something to do with the survival of the species, the continuance of reproduction, and our ultimate self destruction, through sheer distraction.   That's just a theory, I honestly don't know.","en","relativeinsight","2019-08-01T00:00:00"
"and there people go again, correlation and causality, my old friends.....","en","relativeinsight","2019-08-01T00:00:00"
"Anyone got a link to that video at the start about the guy looking for jesus? Looks pretty funny","en","relativeinsight","2019-08-01T00:00:00"
"Anita points out the obvious *because it clearly needs to be pointed out.* Seriously, her stuff is *super* weaksauce, so it surprises me how much people freak out over it.","en","relativeinsight","2019-08-01T00:00:00"
"Wow. Worst first minute of content I've seen in a while. The current, sharp af you might make good conversation with Sam Harris (maybe he's found new interesting things to say), you should poke him and see what noises he makes. But this you? _Wow_ .","en","relativeinsight","2019-08-01T00:00:00"
"Also why do you use white man as if its a bad thing. Like why does their race and gender matter? are they somehow less qualified if theyre white and male?","en","relativeinsight","2019-08-01T00:00:00"
"Woman are not feminism. Black ppl are not blm. Lgbt ppl arent the Pride. Atheists arent mad at woman, black ppl, and and Lgbt people. We are made at the movements. Stop trying to make us sound like bigots by conflating policy with bigotry especially since less than half of all woman are feminists and many women are part of the skeptic community, as well as black people (someblackguy) and LGBT ppl (Blaire White). We are sick of your bs movements not your minority status.","en","relativeinsight","2019-08-01T00:00:00"
"In hindsight it is abundantly obvious that the unanimous derailing of their own channels for the agenda of verbally assaulting the modern wave of feminism that destroyed the athiest community. They were all self-assured high-brow white men with a platform and an ego who were suddenly being 'challenged' by a new ideology and being used to facing off solely against crackpots and nutters who think the world is flat or that you can suck a day's worth of drinking water out of desert air they couldn't fathom the notion of being wrong or having to actually shift their beliefs or knowledge, instead digging their heels in and having to resort to the same tactics those they'd been debunking had used for the longest time; lies, slander, libel and suspect video editing.  A great big fuck off implosion of insecure know-it-all male identity. And they took big chunks of their followers with them... Know that from experience. Probably never going to live down that shame.","en","relativeinsight","2019-08-01T00:00:00"
"Oof that laci green clip was quite the blast from the past. Now even she has gone all skeptic(tm)[?] on us.","en","relativeinsight","2019-08-01T00:00:00"
"Jesus Christ, your videos are good. I've watched some before, and thought they were good, but went on a run now and daaaaaaaaamn.  I think you might have the best political channel on on YouTube.","en","relativeinsight","2019-08-01T00:00:00"
"The phenomenon is common in every free-love community. When you produce a sexual market, men realize that the more sexist they are, the more attractive they become. It's a law of nature. This propels misogyny to the top of atheist and Marxist circles. One extremely effective solution is to have draconian sex-restrictions, like religious organizations, celibate clergy, etc, or else only trust really old men and women. I mean, Chomsky old. You can't indoctrinate women to not sleep with misogynists because they're already attractive just by their fascist nature, and indoctrinating against them just makes them even more attractive. They already have an advantage because they are hateful and selfish, which means, to young people, just that much more tasty masculine domination. You can't indoctrinate men to avoid bourgeois women, because they will manipulate them into an erection using bourgeois affectations. This is extremely problematic for left-atheism, which is why I think sex-restrictions make sense. If that sounds too ridiculously right-wing and authoritarian, at least try to keep the sexy guys and gals out of leadership positions, by instituting clown-suits as mandatory for leadership, or something like that.","en","relativeinsight","2019-08-01T00:00:00"
"The 6 you keep featuring middle top Who is that???   Because he looks like someone I know and I know he's completely chill.   My Father was a Republican Pily Psy professor > but he was also the chillest adult ever   An ex drill sergeant who never yelled in real life   Crazy how night and day people can be and change...   I am kinda a Demi sexual  Someone who just isnt into sex without a connection and that works So I have had very few relationships and it's sad how they lied to themselves about who and what they were :(","en","relativeinsight","2019-08-01T00:00:00"
"where did this person come from???","en","relativeinsight","2019-08-01T00:00:00"
"Of course boys like to look a butts. Girls like to look at butts too. Most sexual human beings, regardless of gender, sex or lack there of like to look at butts. Butts are fucking awesome! :D","en","relativeinsight","2019-08-01T00:00:00"
"3:00 Hold on, why the fuck is Dean Ambrose in this?","en","relativeinsight","2019-08-01T00:00:00"
"Thank god you've moved away from the generic Plinkett/RLM and Egoraptor style of video essays. I like your more unique current style much better.","en","relativeinsight","2019-08-01T00:00:00"
"Hey That guy to the right @0:31 he used to be the president of my college SSA","en","relativeinsight","2019-08-01T00:00:00"
"I haven't seen the video yet but There are living human beings who think feminism destroyed atheism ?? What the hecc","en","relativeinsight","2019-08-01T00:00:00"
"Living in France when atheism is almost a standard, it's hard for me to consider atheism as an ideological movement. It gives the impression that atheism is so uncommon in America that it encourages stupid fights and ideological postures between religious and atheists. I don't even link atheism to political orientation.","en","relativeinsight","2019-08-01T00:00:00"
"Eh, this video didn't age that well did it.","en","relativeinsight","2019-08-01T00:00:00"
"What ruined the New Atheists was, that a) they are bourgeois elitists, who looked down at the working class and treated religion as a mental deficit OF the uneducated working class and b) that they are also chauvinists, that gladly joined in the anti-muslim rhetoric from the right wing after 9/11.","en","relativeinsight","2019-08-01T00:00:00"
"As an atheist I always thought atheism as a movement was the dumbest goddamn shit ever. How do you create a movement out of 'not believing in X'? The reality very quickly became apparent: Atheists ranged from far-left to far-right, and we actually ended up having a lot more in common with religious people (or at least groups which may be religious but also actually believe in A Thing) than we did with each other. I'd much rather associate myself with a far-left Christian who cares about equality and such than with a Thunderf00t or Dawkins or etc. who happens to also not believe in god, but does not desire a society anything like the one I want to live in. The Christian may believe in silly stuff, but if the end result is that he or she wants a society basically the same as I do, they're my peer far more than any Dawkins-esque anti-feminist/anti-Muslim is. Even though we may both happen to not believe in god. This was the fundamental flaw of Dawkins and his 'Brights' attempt. Turns out that us 'rational free thinkers' range from fascists to democratic socialists, and in truth we probably hate each other more than we disdain most religious people.","en","relativeinsight","2019-08-01T00:00:00"
"New Atheists went a bridge too far. I loved End of Faith and God is Not Great. But at some point, I felt it was pulling me toward feeling, in some way to... uh... feel superior to uh.. mabes 3/4 of the world. I recognized that shit, and knocked it off. I didn't kick Jesus to the curb to install Sam Harris as a daddy.","en","relativeinsight","2019-08-01T00:00:00"
"The music you used around 3:00 was totally in the movie manufacturing consent made about Noam Chomsky!!! Does this mean we have another fellow Chomsky fan here?? I hope so","en","relativeinsight","2019-08-01T00:00:00"
"8:11 Sargon isn't right-wing","en","relativeinsight","2019-08-01T00:00:00"
"1:13 a very early version of tinychat?","en","relativeinsight","2019-08-01T00:00:00"
"Wow, I've never seen someone reference CapnOAwesome and Inmendham. Some old skool youtubers right there.","en","relativeinsight","2019-08-01T00:00:00"
"Another great video","en","relativeinsight","2019-08-01T00:00:00"
"the pretty wife old video clip was fucking hilarious","en","relativeinsight","2019-08-01T00:00:00"
"It's really sad, I ended up unsubscribing to a lot of atheist Youtubers because they steered into anti feminism. End of the end it wasn't feminism who killed the online atheist movement it was people who wanted to make it into a boys club the same vain who went on to gamergate and being incel, just toxic women hating and self hating groups. But if it wasn't for the fall out I don't think I'd ever find TYT, secular talk, ContraPoints, Shaun, Hbomberguy, Philosophy tube, friendly atheist, Steven Shives, and so many more channels the were intellectually stimulating, atheist, progressive, and feminist. I was young and atheist was starting to be a core part of my identity, stereotypical snobbery  and all, I'm glad that bubble got popped for me and I feel kind of sorry for those who got trapped in that cycle.","en","relativeinsight","2019-08-01T00:00:00"
"7:04 I'm sure not a single person has commented that the footage was Resident Evil Revelations, and not Resident Evil 2. Thou SHANT besmirk the name of the legendary and holy Resident Evil 2. Also the remake in January 2019 is gonna be awesome! Also check out the poster with Claire sitting on the parked bike to see why my point is actually kind of moot.","en","relativeinsight","2019-08-01T00:00:00"
"As any god fearing Atheist and duly sworn nemesis of men's rights, I tiip my hat to you","en","relativeinsight","2019-08-01T00:00:00"
"i dont have the numbers as of today but i think its fair to say that feminism is not what it was supposed to, what it used to","en","relativeinsight","2019-08-01T00:00:00"
"Atheism+ was the beginning of the end, followed quickly by Gamergate. I remember the backlash and controversy that split the community I ended up unsubbing so many of my favorite channels...","en","relativeinsight","2019-08-01T00:00:00"
"Whoa, this is a thing? People really think that you can't be atheist and vouching for equality, too? That sort of logic is like saying I can't love and discuss video games while also loving and discussing books. It could literally be applied to anything and sound just as nonsensical.","en","relativeinsight","2019-08-01T00:00:00"
"Ya atheism is a pretty shallow statement.  I don't believe in Unicorns either but I am not an....aunicornian ?   If they had instead named themselves the new Secular Humanists, well then they could have had a romping good time broadcasting the positive values that Science and Reason are the best way to understand the world, and dignity and compassion should be the basis of our relationships.","en","relativeinsight","2019-08-01T00:00:00"
"It really hasn't destroyed by feminists atheists like any group of people vary in politics .you have more conservative atheists you have more left wing atheists . and agree it can get bored with creationism or debating Christians .  so talking about socio-politics is more interesting and more attention than look at this' dumb christian haha'","en","relativeinsight","2019-08-01T00:00:00"
"Good Video","en","relativeinsight","2019-08-01T00:00:00"
"i like video games to look at womans butts lol","en","relativeinsight","2019-08-01T00:00:00"
"It's a good video but the sad truth is that feminism is just symthom of world changing.  Woman shouldn't be insert into the hierarchy of man so violently just because they had time available. Man listen and try to please woman too much now and hold too many punches. .. not in fantasy world of the Internet but in real life.","en","relativeinsight","2019-08-01T00:00:00"
"I think the biggest problem with feminism is that it now is relatively mainstream. While every movement always has lunatics, once the movement becomes mainstream, those lunatics get louder because their audience grows - and they become more relevant because of the echoes of opposition.   That said, the reaction of the sceptic community isn't surprising. What was their MO when they actually weren't antifeminist morons? They looked at the most stupid thing the most stupid theists said and made fun of it. This was their approach to discourse. It never actually was about making any points but about  ridiculing the opposition. I also remember that the audience always seemed very devout to their new idols as well. I remember when I organized a talk about the role of religion in society with a prominent member of the German branch of the new atheist movement - there were quite a few people who didn't visit any other event we organized, were very familiar with the invited atheist and echoed pretty much all he said religiously. That was when I noticed that this movement had a rather problematic side.  I think that there is another layer to this. Armored Sceptic rose to prominence by making fun of the fallacies of some evangelical christians and conspiracy theorists, but when he shifted his attention to feminism, Sargon of Akkad became prominent due to AS's prominence. Sargon then changed the tone of the debate with 'this week in stupid' while The Amazing Atheist somehow also got a big audience - and that guy is brutish rabulism personified. Furthermore, the more rabulistic the sceptics became, the less sceptic they became to their own assumptions. The divide between SoA and thunderfood was because thunderfood agreed to some left positions. In a truly sceptic community, this would never have been an issue.","en","relativeinsight","2019-08-01T00:00:00"
"I appreciate you so much!! Thank you for taking the time to make your videos. You are amazing","en","relativeinsight","2019-08-01T00:00:00"
"0:39 I need this video for science, pls help","en","relativeinsight","2019-08-01T00:00:00"
"Is there an earlier channel with more videos?    edit:  nothing matters","en","relativeinsight","2019-08-01T00:00:00"
"I assumer everyone knows that Thunderfoot is a muppet. I also have found it unfortunate that as a theist, myself, I try and listen to some of the atheists, the only one I can personally stand is AaronRa, however I find he targets specifically the young earth creationist, I would agree their rather silly. My point is that there seems to be a tendency to go for the weakest of arguments, perhaps for the ease of getting videos out?","en","relativeinsight","2019-08-01T00:00:00"
"Awww was that, um Ineldan or something? I used to like that old hippy","en","relativeinsight","2019-08-01T00:00:00"
"That's what I don't get about Anita Sarkessian's opponents, they don't agree at all that many games do have a focus on their audience being guys and making sure they are well catered for. Plus this is far from new, there are even old ads for arcade games that can easily be seen to show women in sexy attire and provocative poses, they were aimed at guys pure an simple.","en","relativeinsight","2019-08-01T00:00:00"
"I used to like these guys and thought they were intelligent. ( I have since realized how wrong they were, when I found Sargon I started to realize something wasn't right and when I actually watched the videos that Thunderf00t was responding to, I realized how much he cherry picks and takes people out of context, as well as recognized his weird obsession with anita sarkeesian. After I started watching opposing viewpoints, I changed my mind. ( well that's and the freak out against Trudeau's people kind statement made me realize they want to police words and get triggered, just by different things) My core values haven't really changed, I just realized that they were against my core values. I thought I was fighting against sexism and racism, but I was really helping sexists and racist reactionaries. I still consider myself an anti-theist, but I don't think Islam is absolutely the worst and have a much more liberal view of immigration. TJ, Thunderf00t, Sargon of Akkad, all attack straw men or things nobody believes.","en","relativeinsight","2019-08-01T00:00:00"
"so ... you DON'T like Dark Mother?","en","relativeinsight","2019-08-01T00:00:00"
"I dont think its Fair to compare Harris with the other  three. they existed way before Sam First showed up. He is a pilot fish.","en","relativeinsight","2019-08-01T00:00:00"
"Okay, so, I might be stupid or maybe that's because I've never been in the US, but I don't get how at eism can represent a community or mouvement? Isn't it a personal choice that actually excludes you out of the religious community (not entirely, of course, but you obviously don't perform specific rituals, or you can, but without the same...er...devotion)? What are these guys talking about when they meet up?","en","relativeinsight","2019-08-01T00:00:00"
"I lost it when I saw GameFAQ's","en","relativeinsight","2019-08-01T00:00:00"
"I know this was a long time ago but what did you mean when you said her 'questionable crowdfunding'?   URL","en","relativeinsight","2019-08-01T00:00:00"
"8:10 You made me laugh so hard, I started puking out blood. Maybe I should get that checked.","en","relativeinsight","2019-08-01T00:00:00"
"Can we get a little love for AronRa for standing up against it?","en","relativeinsight","2019-08-01T00:00:00"
"* reads title *  Gee I wonder who this is about...","en","relativeinsight","2019-08-01T00:00:00"
"Thunderfool is an imbecile who doesn't know  how much he doesn't know. We saw that with the Hyperloop.","en","relativeinsight","2019-08-01T00:00:00"
"People like Sam Harris give atheists a bad name. People like Alex Jones and Stephan Molyneaux give libertarians a bad name.","en","relativeinsight","2019-08-01T00:00:00"
"Excellent analysis. (y)","en","relativeinsight","2019-08-01T00:00:00"
"The moment anyone says all feminism bad. Is the moment i dont take their arguement seriously. You can say feminism is mostly bad, sometimes bad or slighly bad. Fine. Granted ud need some supporting arguements. Saying that all feminism is bad ridiculously ignores the depth of  perspectives, discussions and research in feminism academia. Heck u dont even need a degree, just read an undergrad introductory course or something.","en","relativeinsight","2019-08-01T00:00:00"
"Thing is about anita,  is that it is completely logical that her videos are basic and entry level,  as well as singular.  Feminist critique of videogames is still in its infancy and a lot of people object to videogames being criticised from this lense all together.  So its only logical that her videos would be basic entry level ones.  Its because thats the level in which the discourse was at that time","en","relativeinsight","2019-08-01T00:00:00"
"Hatred of women is real. Workplace discrimination and harassment are real. Still 'privilege' is a seriously counterproductive way of addressing the problem - not being discriminated against, harassed or assaulted is not a 'privilege' granted to a few, it's a right that everyone has and that everyone should respect. You can't argue that everyone should have a 'privilege,' or it's not a privilege anymore. That way of framing the problem presents feminism as a movement that wants to take something AWAY from men, rather than presenting it as something women, as human beings, deserve. The impression is given that feminism will result in men having less, rather than the truth of the matter, which is that everyone will have more.  The problem with the reactionaries is that they're arguing dishonestly. Just as Weinstien isn't 'all men,' nor is he representative of the way most men behave, most feminists don't act like the self-righteous caricatures being used to lampoon the entirety of feminism. We NEED awareness of the way women are treated, and if we are to move closer to a just society, action must be taken.  But it does harm to a righteous cause to present the argument in such a way that the vast majority of men will reject it out of hand as hostile.","en","relativeinsight","2019-08-01T00:00:00"
"I'm so glad you became a woman and realized Anita was right and her stuff is good. Not even being ironic, gaming is a fucking mess.","en","relativeinsight","2019-08-01T00:00:00"
"hold on a second, you fucked hitchens?! :o","en","relativeinsight","2019-08-01T00:00:00"
"OH NO THE WOMZ' ARE KILLING THE ATHEISM","en","relativeinsight","2019-08-01T00:00:00"
"8:42 No offence, but that's the last thing someone of TJ's appearance should say.","en","relativeinsight","2019-08-01T00:00:00"
"I wouldn't say that feminism alone destroyed atheism, but it was part of the puzzle. it's sort of the whole 'die a hero or live long enough to become the enemy' concept.","en","relativeinsight","2019-08-01T00:00:00"
"Did Hitch and you really fuck?  (If I don't get an answer I'll just assume you did.)","en","relativeinsight","2019-08-01T00:00:00"
"It should be mentioned that Matt Dillahunty and Aron Ra don't really deserve to be put in the same category as Thunderfoot, TJ Kirk, and other anti-SJW morons. This was adressed in the video, but only very briefly. Matt is pretty much only focused on theism, and his content is actually really good and thoughtful. Aron mostly tries to find millions of new ways to debunk creationism.  They have nothing to do with this strange intersection of atheism and misagony/racism. They really are just atheists.","en","relativeinsight","2019-08-01T00:00:00"
"Ha ha ha I remember being a atheist as like a small kid watching all these atheists channels. Good times","en","relativeinsight","2019-08-01T00:00:00"
"lol this video came out 2 years ago and i guess i'm the last one to find out new-atheism is dead.  'ALL the baldwins are DEAD?!'","en","relativeinsight","2019-08-01T00:00:00"
"A reasoned level headed critisim of Anita in a you tube video. Am I dead? Have I crossed over to the other side? Nana?","en","relativeinsight","2019-08-01T00:00:00"
"I like looking at lady butts.","en","relativeinsight","2019-08-01T00:00:00"
"I agree with you to a point. From what I can tell the reason the worst aspects of feminism are targeted is because they deserve to be. TJ and Sargon aren't targeting rational feminist like Brittany Simon for the simple fact that she's rational. They aren't out there saying that women need to me oppressed. If anything they argue that women need to take responsibility for themselves. Unfortunately, rather than being introspective and policing themselves, feminism makes grand displays of jumping to the defense of these people. Someone in feminism needs to sit people like Big Red down and have a serious talk with her about her being less of a bitch. And they need to flat out say that her actions have crossed the line.","en","relativeinsight","2019-08-01T00:00:00"
"I just wanted to say that I really enjoyed this video. :)","en","relativeinsight","2019-08-01T00:00:00"
"Dr. Laymen just made this video 2 years later (well the first part anyway)","en","relativeinsight","2019-08-01T00:00:00"
"5:55 I had no idea Contra was once an infidel who denied our Blessed Mother Anita. ","en","relativeinsight","2019-08-01T00:00:00"
"No the DP cast are dicks to everyone.","en","relativeinsight","2019-08-01T00:00:00"
"Diane M. Quinn, Go Blue!","en","relativeinsight","2019-08-01T00:00:00"
"A prophecy that came true","en","relativeinsight","2019-08-01T00:00:00"
"im crying natalie was so young what a fucking glowup","en","relativeinsight","2019-08-01T00:00:00"
"#MeSmiles","en","relativeinsight","2019-08-01T00:00:00"
"Yeah....some good points, but a big dollop of identity politics on top of the thing which always pushes me away.....","en","relativeinsight","2019-08-01T00:00:00"
"Not only is Phil's point about butts missing the point, it's also factually inaccurate. Yes, the female pelvis is wide in order to give birth to humans with freakishly large heads, but humans have big butts in order to be the best distance runners on the planet.","en","relativeinsight","2019-08-01T00:00:00"
"7:43 I mean. Thunderf00t focussing on the worst arguments of the worst representatives of any worldview that is contrary to his own isn't anything new. He did exactly the same with Christianity and so did almost the entire 'atheist community'.   But ok, if his purpose is to ridicule extremist views.","en","relativeinsight","2019-08-01T00:00:00"
"Aaaah, the good ol' youtube atheist community times. lol","en","relativeinsight","2019-08-01T00:00:00"
"Rich that the new atheists would blame feminism for 'ruining' new atheism when it was actually their poor arguments and smug, aggressive tone. They argued against strawmen since they were stuck in the mindset of thinking that since religion is stupid they don't need to know anything about it and since they didn't know anything about it they couldn't criticise it properly. Not only that but it was full of the same fideism, sexism and tribalistic motivated reasoning they condemned in religious people. *sees the comment below. You know the world of the 2010's is messed up when I'm agreeing with NonStamp Collector.","en","relativeinsight","2019-08-01T00:00:00"
"Holy crap, you used to be NicotineX or whatever, I didn't even recognize you at all, you're so hot now as a lady! Congrats on transitioning!!! I was a subscriber way back in the day, your videos are better than ever.","en","relativeinsight","2019-08-01T00:00:00"
"I couldn't find you on Christian mingle.","en","relativeinsight","2019-08-01T00:00:00"
"Feminism did not destroy Atheism. The weird focus on Islam did.  At least, that's what killed it for me.","en","relativeinsight","2019-08-01T00:00:00"
"Atheism failed because I told hem they would never prove God did not exist and they got sacred. THEY ALL RAN!! MUUUHHAHAHHAHA","en","relativeinsight","2019-08-01T00:00:00"
"8:19 :( I love slender man. Marble Hornets is the bomb, but this dude just makes the monster look like an angry man yelling at the sky.","en","relativeinsight","2019-08-01T00:00:00"
"Christian mingle! XD","en","relativeinsight","2019-08-01T00:00:00"
"I'm so glad I found your channel! I never really delved into the 'sjwsphere' until now, and I'm loving every second. Thank you!","en","relativeinsight","2019-08-01T00:00:00"
"Not that anyone eould care in the least but : that old fuck yelling gravity at the beginning is Desertphile...","en","relativeinsight","2019-08-01T00:00:00"
"Thunderf00ts Feminism vs Facts series is some of the worst content on YouTube I've seen, just based on pure editing and watchabiltiy. not even getting into the validity of his points.  Even when I watched a ton of anti feminist videos, I knew his vids were bad. That series had so many videos with the same clips played again and again, as well as the same talking points. He basically was uploading the same video over and over again.","en","relativeinsight","2019-08-01T00:00:00"
"Wow your videos have gotten so much better","en","relativeinsight","2019-08-01T00:00:00"
"i'M herE BEcAuSe OF... the great content.","en","relativeinsight","2019-08-01T00:00:00"
"Thanks, Dan (Also, sorry)","en","relativeinsight","2019-08-01T00:00:00"
"u fucked christopher hitchens????","en","relativeinsight","2019-08-01T00:00:00"
"I just loved when Rebecca called Thunderf00t worst than rape threats. Classy!","en","relativeinsight","2019-08-01T00:00:00"
"My god it's so strange coming back to watch contra in 2018","en","relativeinsight","2019-08-01T00:00:00"
"*'pHOYsuhn'*","en","relativeinsight","2019-08-01T00:00:00"
"oh fucking thunderf00t ugh","en","relativeinsight","2019-08-01T00:00:00"
"I got an add for scientology before this. That's all","en","relativeinsight","2019-08-01T00:00:00"
"i need a link to the 'im looking all over for jesus' vid","en","relativeinsight","2019-08-01T00:00:00"
"Thunderbutt is an idiot he lost my sub a while back when he started getting to be a feminazi atheism = cool feminazism = not cool","en","relativeinsight","2019-08-01T00:00:00"
"RIP NUCLEAR NIGHT , wow this video was a bit nostalgic.   What was your old channel contra? it looked vaguely familiar","en","relativeinsight","2019-08-01T00:00:00"
"I love your videos. Please keep up this awesome inspiring work.","en","relativeinsight","2019-08-01T00:00:00"
"Atheism faded because Bush left office. Of course, the boom  of evangelical Christianity did not, and continued to metastasize under obama. Also the left threw out atheism in favor of islam","en","relativeinsight","2019-08-01T00:00:00"
"Curious about how many of your opinions from this video still hold up, especially when comparing to your 'how I became a Feminist SJW' video released in the same year only a few months later.","en","relativeinsight","2019-08-01T00:00:00"
"Honestly I feel that my teenage years being an angry white boy complaining about feminists, tumblr and 'free speech', and almost getting sucked into white supremacy were largely influenced by becoming an atheist. I'm not saying that atheists are bad, I still don't believe in god, but the 'atheist community' as a whole is incredibly toxic and serves as a breeding ground for white supremacists and other right wing ideologies.","en","relativeinsight","2019-08-01T00:00:00"
"i know you get a lot of comments, but @ 1:18 you pivoted the video to the debate chatroom on stickam, not on youtube.   Holy shit, did that take me to backintheday.","en","relativeinsight","2019-08-01T00:00:00"
"oh man i loved zomgitscriss when i was a lil 12 year old atheist","en","relativeinsight","2019-08-01T00:00:00"
"well diddle me deaf dumb and blind, i apparently just watched every single video contra's uploaded. i'd have thought there'd be more, but the stuff that's here is fascinating and hilarious.","en","relativeinsight","2019-08-01T00:00:00"
"Wtf Natalie, its not like Anita is a perfect goddess but are these really the flaws you see in her? Her main task is to compile, have you noted the number of examples of the exact same tropes repeated all over so so many games? I don't see how that is obvious unless you played all those games while noting each one of the tropes and found the ever-repeating-pattern yourself. (And about the money she _voluntarily_ received from _volunteers_ don't even get me started...)","en","relativeinsight","2019-08-01T00:00:00"
"Late on the comment train but here we go.  Atheism has really gone downhill over the past decade, back when the movement started on youtube I was a firm follower and they we had great people commenting and discussion the topic. But a lot of them seem to have lost their minds, even within the nontheistic communities atheist are considered jokes who are just as bad as the people they claim to be against.  Which is why more and more people tend to lean away from atheism and more towards agnosticism or not indentify at all because they don't want to be associated with these fuckwards.    Feminism has been going through the same thing, but on a lesser extreme level as like you  said its much broader but its something that we should keep a watchful eye on.","en","relativeinsight","2019-08-01T00:00:00"
"SInce I define atheism and feminism for myself I have no problem declaring myself both. I can doubt the existence of gods and fight the patriarchy's socialization of men and women at the same time. I was over the TFoot thing when he made the idiotic video about Yahweh being  a volcano in the Sinai, should have just stuck to the WPLAC series.","en","relativeinsight","2019-08-01T00:00:00"
"Who's the queen of the internet? She looks pretty hot.","en","relativeinsight","2019-08-01T00:00:00"
"Man, I feel like I'm back in high school listening to one of my LGBT youth group instructors. Love your work!","en","relativeinsight","2019-08-01T00:00:00"
"I actually thought that the 'mangina' joke was pretty funny. It's such a stupid term that anybody who uses it deserves all the mockery that anybody can make of them.","en","relativeinsight","2019-08-01T00:00:00"
"Oh my god the golden days of youtube, with the video response feature, the flying sphaghetti monster, making fun of christians, philosophical debates, all in pretty good fun. This was almost like a hippie commune compared to the shitstorms these days lol.","en","relativeinsight","2019-08-01T00:00:00"
"I think you hit the nail on the head.  It's not about 'political correctness.' Ppl want to behave terribly.","en","relativeinsight","2019-08-01T00:00:00"
"How can one ruin atheism? It's a one sentence statement. There is nothing to it.","en","relativeinsight","2019-08-01T00:00:00"
"Laci Green in BDSM is my fetish","en","relativeinsight","2019-08-01T00:00:00"
"3:04 Wow, Notch on the 'leftist'/right side of that image... Man 2014 times were weird. Speaking of which, Jontron was already on the 'conservative' side in 2014?","en","relativeinsight","2019-08-01T00:00:00"
"You understand that talking about those four guys (Harris, Hitchens, Denneth, Dawkins) is kind of a fallacy... 'the four...' geez, four deities of perfection... lol, and the four are far from being that. Even Hitchens didn't understand the three Secular Dictators of the Arab World... he was, regarding that, an retarded person, the other 3 are far weaker he he...   And then you talk about this fat woman, well I will assume she is a woman... with out giving the whole information about her. You are part of her club aren't you? This video is ridiculous, I have seen your face debating Sargon and of course I didn't even had the curiosity of following you. I was right.  And don't get me started on Thunderf00t, he is trying to reach more than he can grasp... he has zero political intellect and, not a fault per se, he doesn't know when to quit. But Rebecca Watson, geez what an ugly human being... a true feminist... even you are worth 1000x intellectually than her.  Feeling chatty... anyhoo Cheers!","en","relativeinsight","2019-08-01T00:00:00"
"I could see the trend years ago. The guys like TF suddenly realizing that the Christian (fundie) ideologies they were 'pwning' were the very things that supported and sustained their default advantages at the top of the pyramid. With no more religious issues to fall back on, they have had to resort to the very same kind of misconduct that they used to criticize creationists for doing: quote mining, emotional appeal, strawmanning, red herring, false equivalency, you name","en","relativeinsight","2019-08-01T00:00:00"
"I think you are being harsh with Anita. I think she is done a substantive work and she proves her claims. Also I believed she is transparent when it comes to her finances.","en","relativeinsight","2019-08-01T00:00:00"
"3:01 on far left who's the chick with the cleavage","en","relativeinsight","2019-08-01T00:00:00"
"God exists. He revealed his spirit to me personally because i asked in earnest. He just abandoned some of you because you willingly pushed him away by conflating him with manmade religions or amoral people hiding behind banners of religiousity. No such thing as Atheism though; just Anti-Theists who hate God or the idea of him.","en","relativeinsight","2019-08-01T00:00:00"
"So I just got a five minute Prager University video hit piece against the Southern Poverty Law Center as an ad on this video. Weird.","en","relativeinsight","2019-08-01T00:00:00"
